symbol,name,market_cap,ipo_year,sector,industry,exchange
SPLP,Steel Partners Holdings LP,$365.34M,,capital_goods,Industrial Specialties,NYSE
SPLP^A,Steel Partners Holdings LP,,,,,NYSE
SCS,Steelcase Inc.,$1.88B,1998.0,consumer_durables,Office Equipment/Supplies/Services,NYSE
SCA,Stellus Capital Investment Corporation,,,,,NYSE
SCM,Stellus Capital Investment Corporation,$221.6M,2012.0,,,NYSE
SCL,Stepan Company,$1.78B,,basic_industries,Package Goods/Cosmetics,NYSE
STE,STERIS plc,$9.4B,,health_care,Industrial Specialties,NYSE
STL,Sterling Bancorp,$4.06B,,finance,Major Banks,NYSE
STL^A,Sterling Bancorp,,,finance,Major Banks,NYSE
STC,Stewart Information Services Corporation,$1.04B,,finance,Specialty Insurers,NYSE
SF,Stifel Financial Corporation,$3.42B,,finance,Investment Bankers/Brokers/Service,NYSE
SF^A,Stifel Financial Corporation,,,finance,Investment Bankers/Brokers/Service,NYSE
SFB,Stifel Financial Corporation,,2017.0,finance,Investment Bankers/Brokers/Service,NYSE
STM,STMicroelectronics N.V.,$12.7B,,technology,Semiconductors,NYSE
EDF,Stone Harbor Emerging Markets Income Fund,$201.86M,2010.0,,,NYSE
EDI,Stone Harbor Emerging Markets Total Income Fund,$115.38M,2012.0,,,NYSE
STON,StoneMor Partners L.P.,$88.06M,2004.0,consumer_services,Other Consumer Services,NYSE
SRI,"Stoneridge, Inc.",$759.4M,1997.0,capital_goods,Auto Parts:O.E.M.,NYSE
STOR,STORE Capital Corporation,$6.4B,2014.0,consumer_services,Real Estate Investment Trusts,NYSE
GJH,STRATS Trust,,,finance,Finance: Consumer Services,NYSE
GJO,STRATS Trust,,,finance,Finance: Consumer Services,NYSE
GJS,STRATS Trust,,,finance,Finance: Consumer Services,NYSE
SYK,Stryker Corporation,$61.14B,,health_care,Medical/Dental Instruments,NYSE
MSC,Studio City International Holdings Limited,$1.15B,2018.0,consumer_services,Hotels/Resorts,NYSE
RGR,"Sturm, Ruger & Company, Inc.",$974.33M,,capital_goods,Ordnance And Accessories,NYSE
SPH,"Suburban Propane Partners, L.P.",$1.37B,1996.0,consumer_services,Other Specialty Stores,NYSE
SMFG,Sumitomo Mitsui Financial Group Inc,$50.03B,,finance,Commercial Banks,NYSE
INN,"Summit Hotel Properties, Inc.",$1.11B,2011.0,consumer_services,Real Estate Investment Trusts,NYSE
INN^D,"Summit Hotel Properties, Inc.",,,,,NYSE
INN^E,"Summit Hotel Properties, Inc.",,,,,NYSE
SUM,"Summit Materials, Inc.",$1.54B,2015.0,basic_industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
SMLP,"Summit Midstream Partners, LP",$936.03M,2012.0,public_utilities,Natural Gas Distribution,NYSE
SUI,"Sun Communities, Inc.",$9.06B,1993.0,consumer_services,Real Estate Investment Trusts,NYSE
SLF,Sun Life Financial Inc.,$21.75B,,finance,Life Insurance,NYSE
SXCP,"SunCoke Energy Partners, L.P.",$565.82M,2013.0,basic_industries,Steel/Iron Ore,NYSE
SXC,"SunCoke Energy, Inc.",$640.36M,2011.0,basic_industries,Steel/Iron Ore,NYSE
SU,Suncor Energy  Inc.,$49.03B,,energy,Integrated oil Companies,NYSE
STG,Sunlands Online Education Group,$682.37M,2018.0,consumer_services,Other Consumer Services,NYSE
SUN,Sunoco LP,$2.39B,2012.0,energy,Oil Refining/Marketing,NYSE
SHO,"Sunstone Hotel Investors, Inc.",$3.22B,2004.0,consumer_services,Hotels/Resorts,NYSE
SHO^E,"Sunstone Hotel Investors, Inc.",,,,,NYSE
SHO^F,"Sunstone Hotel Investors, Inc.",,,,,NYSE
STI,"SunTrust Banks, Inc.",$25.77B,,finance,Major Banks,NYSE
STI^A,"SunTrust Banks, Inc.",,,,,NYSE
SPN,"Superior Energy Services, Inc.",$604.21M,,energy,Oilfield Services/Equipment,NYSE
SUP,"Superior Industries International, Inc.",$139.11M,,capital_goods,Auto Parts:O.E.M.,NYSE
SUZ,Suzano Papel e Celulose S.A.,$15.89B,,basic_industries,Paper,NYSE
SWZ,"Swiss Helvetia Fund, Inc. (The)",$97.51M,,,,NYSE
SWCH,"Switch, Inc.",$1.92B,2017.0,technology,"Computer Software: Programming, Data Processing",NYSE
SYF,Synchrony Financial,$18.96B,2014.0,finance,Finance: Consumer Services,NYSE
SNX,Synnex Corporation,$4.54B,2003.0,technology,Retail: Computer Software & Peripheral Equipment,NYSE
SNV,Synovus Financial Corp.,$5.88B,,finance,Major Banks,NYSE
SNV^D,Synovus Financial Corp.,,,,,NYSE
GJP,"Synthetic Fixed-Income Securities, Inc.",,,,,NYSE
GJR,"Synthetic Fixed-Income Securities, Inc.",,,,,NYSE
GJT,"Synthetic Fixed-Income Securities, Inc.",,,finance,Finance: Consumer Services,NYSE
GJV,"Synthetic Fixed-Income Securities, Inc.",,,finance,Finance: Consumer Services,NYSE
SYY,Sysco Corporation,$32.36B,,consumer_non_durables,Food Distributors,NYSE
SYX,Systemax Inc.,$883.81M,,capital_goods,Industrial Machinery/Components,NYSE
DATA,"Tableau Software, Inc.",$9.85B,2013.0,technology,Computer Software: Prepackaged Software,NYSE
TAHO,"Tahoe Resources, Inc.",$1.16B,,basic_industries,Precious Metals,NYSE
TLRD,"Tailored Brands, Inc.",$589.13M,,consumer_services,Clothing/Shoe/Accessory Stores,NYSE
TWN,"Taiwan Fund, Inc. (The)",$127.77M,1986.0,,,NYSE
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$184.83B,1997.0,technology,Semiconductors,NYSE
TAK,Takeda Pharmaceutical Company Limited,$60.51B,,health_care,Major Pharmaceuticals,NYSE
TAL,TAL Education Group,$16.99B,,consumer_services,Other Consumer Services,NYSE
TGE,"Tallgrass Energy, LP",$6.6B,2015.0,public_utilities,Natural Gas Distribution,NYSE
TALO,"Talos Energy, Inc.",$1.1B,2018.0,energy,Oil & Gas Production,NYSE
SKT,"Tanger Factory Outlet Centers, Inc.",$2.09B,1993.0,consumer_services,Real Estate Investment Trusts,NYSE
TPR,"Tapestry, Inc.",$10.23B,,consumer_non_durables,Apparel,NYSE
NGLS^A,Targa Resources Partners LP,,,,,NYSE
TRGP,"Targa Resources, Inc.",$9.82B,2010.0,public_utilities,Natural Gas Distribution,NYSE
TGT,Target Corporation,$35.41B,,consumer_services,Department/Specialty Retail Stores,NYSE
TARO,Taro Pharmaceutical Industries Ltd.,$3.57B,,health_care,Major Pharmaceuticals,NYSE
TTM,Tata Motors Ltd,$8.88B,,capital_goods,Auto Manufacturing,NYSE
TCO,"Taubman Centers, Inc.",$3.06B,1992.0,consumer_services,Real Estate Investment Trusts,NYSE
TCO^J,"Taubman Centers, Inc.",,,,,NYSE
TCO^K,"Taubman Centers, Inc.",,,,,NYSE
TMHC,Taylor Morrison Home Corporation,$2.13B,2013.0,capital_goods,Homebuilding,NYSE
TCP,"TC PipeLines, LP",$2.34B,,public_utilities,Natural Gas Distribution,NYSE
TCF,TCF Financial Corporation,$3.58B,,finance,Major Banks,NYSE
TCF^D,TCF Financial Corporation,,,,,NYSE
TSI,"TCW Strategic Income Fund, Inc.",$257.51M,,,,NYSE
TEL,TE Connectivity Ltd.,$26.92B,,consumer_non_durables,Electronic Components,NYSE
TISI,"Team, Inc.",$455.3M,,consumer_services,Other Consumer Services,NYSE
FTI,TechnipFMC plc,$10.37B,,energy,Metal Fabrications,NYSE
TECK,Teck Resources Ltd,$12.83B,,basic_industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
TK,Teekay Corporation,$353.53M,,transportation,Marine Transportation,NYSE
TGP,Teekay LNG Partners L.P.,$992.11M,2005.0,consumer_services,Marine Transportation,NYSE
TGP^A,Teekay LNG Partners L.P.,,,,,NYSE
TGP^B,Teekay LNG Partners L.P.,,,,,NYSE
TOO,Teekay Offshore Partners L.P.,$590.83M,2006.0,consumer_services,Marine Transportation,NYSE
TOO^A,Teekay Offshore Partners L.P.,,,,,NYSE
TOO^B,Teekay Offshore Partners L.P.,,,,,NYSE
TOO^E,Teekay Offshore Partners L.P.,,,,,NYSE
TNK,Teekay Tankers Ltd.,$282.03M,2007.0,consumer_services,Marine Transportation,NYSE
GCI,TEGNA Inc.,$1.29B,2015.0,consumer_services,Newspapers/Magazines,NYSE
TGNA,TEGNA Inc.,$2.5B,,consumer_services,Broadcasting,NYSE
TRC,Tejon Ranch Co,$482.22M,,finance,Real Estate,NYSE
HQH,Tekla Healthcare Investors,$856.51M,1987.0,,,NYSE
THQ,Tekla Healthcare Opportunies Fund,$715.23M,2014.0,,,NYSE
HQL,Tekla Life Sciences Investors,$391.85M,1992.0,,,NYSE
THW,Tekla World Healthcare Fund,$385.09M,2015.0,,,NYSE
TDOC,"Teladoc Health, Inc.",$4.24B,2015.0,health_care,Medical/Nursing Services,NYSE
TLRA,"Telaria, Inc.",$136.06M,2013.0,technology,Advertising,NYSE
TEO,Telecom Argentina Stet - France Telecom S.A.,$7.07B,,public_utilities,Telecommunications Equipment,NYSE
TI,Telecom Italia S.P.A.,$12.2B,,consumer_services,Telecommunications Equipment,NYSE
TI.A,Telecom Italia S.P.A.,,,,,NYSE
TDY,Teledyne Technologies Incorporated,$7.9B,,capital_goods,Industrial Machinery/Components,NYSE
TFX,Teleflex Incorporated,$11.43B,,health_care,Medical/Dental Instruments,NYSE
VIV,Telefonica Brasil S.A.,$21.16B,,public_utilities,Telecommunications Equipment,NYSE
TEF,Telefonica SA,$45.02B,1988.0,public_utilities,Telecommunications Equipment,NYSE
TDA,"Telephone and Data Systems, Inc.",,,public_utilities,Telecommunications Equipment,NYSE
TDE,"Telephone and Data Systems, Inc.",,,public_utilities,Telecommunications Equipment,NYSE
TDI,"Telephone and Data Systems, Inc.",,,public_utilities,Telecommunications Equipment,NYSE
TDJ,"Telephone and Data Systems, Inc.",,,public_utilities,Telecommunications Equipment,NYSE
TDS,"Telephone and Data Systems, Inc.",$4.07B,,public_utilities,Telecommunications Equipment,NYSE
TU,TELUS Corporation,$20.54B,,public_utilities,Telecommunications Equipment,NYSE
TDF,"Templeton Dragon Fund, Inc.",$604.24M,,,,NYSE
EMF,Templeton Emerging Markets Fund,$239.7M,1987.0,,,NYSE
TEI,"Templeton Emerging Markets Income Fund, Inc.",$476.14M,1993.0,,,NYSE
GIM,"Templeton Global Income Fund, Inc.",$835.72M,1988.0,,,NYSE
TPX,"Tempur Sealy International, Inc.",$2.73B,2003.0,consumer_durables,Home Furnishings,NYSE
TS,Tenaris S.A.,$13.83B,,basic_industries,Steel/Iron Ore,NYSE
TME,Tencent Music Entertainment Group,$21.26B,2018.0,consumer_services,Broadcasting,NYSE
THC,Tenet Healthcare Corporation,$2.29B,,health_care,Hospital/Nursing Management,NYSE
TNC,Tennant Company,$1.01B,,technology,Industrial Machinery/Components,NYSE
TEN,Tenneco Inc.,$2.64B,,capital_goods,Auto Parts:O.E.M.,NYSE
TVC,Tennessee Valley Authority,,,public_utilities,Electric Utilities: Central,NYSE
TVE,Tennessee Valley Authority,,,public_utilities,Electric Utilities: Central,NYSE
TDC,Teradata Corporation,$5.07B,,technology,Computer Software: Prepackaged Software,NYSE
TEX,Terex Corporation,$2.18B,,capital_goods,Construction/Ag Equipment/Trucks,NYSE
TX,Ternium S.A.,$5.54B,,basic_industries,Steel/Iron Ore,NYSE
TRNO,Terreno Realty Corporation,$2.23B,2010.0,finance,Real Estate,NYSE
TTI,"Tetra Technologies, Inc.",$270.28M,,energy,Oil & Gas Production,NYSE
TEVA,Teva Pharmaceutical Industries Limited,$20.32B,,health_care,Major Pharmaceuticals,NYSE
TPL,Texas Pacific Land Trust,$4.9B,,energy,Oil & Gas Production,NYSE
TGH,Textainer Group Holdings Limited,$690.94M,2007.0,technology,Diversified Commercial Services,NYSE
TXT,Textron Inc.,$11.67B,,capital_goods,Aerospace,NYSE
AES,The AES Corporation,$10.27B,,basic_industries,Electric Utilities: Central,NYSE
BX,The Blackstone Group L.P.,$39.16B,2007.0,finance,Investment Managers,NYSE
CEE,"The Central and Eastern Europe Fund, Inc.",$170.7M,,,,NYSE
SCHW,The Charles Schwab Corporation,$63.07B,,finance,Investment Bankers/Brokers/Service,NYSE
SCHW^C,The Charles Schwab Corporation,,,,,NYSE
SCHW^D,The Charles Schwab Corporation,,,,,NYSE
COO,"The Cooper Companies, Inc. ",$13.4B,,health_care,Ophthalmic Goods,NYSE
GRX,The Gabelli Healthcare & Wellness Trust,$193.69M,,,,NYSE
GRX^A,The Gabelli Healthcare & Wellness Trust,,,,,NYSE
GRX^B,The Gabelli Healthcare & Wellness Trust,,,,,NYSE
GDL,The GDL Fund,$168.07M,2007.0,,,NYSE
GDL^C,The GDL Fund,,,,,NYSE
THG,"The Hanover Insurance Group, Inc.",$4.42B,,finance,Property-Casualty Insurers,NYSE
THGA,"The Hanover Insurance Group, Inc.",,,finance,Property-Casualty Insurers,NYSE
MSG,The Madison Square Garden Company,$6.44B,2015.0,consumer_services,Services-Misc. Amusement & Recreation,NYSE
RUBI,"The Rubicon Project, Inc.",$201.99M,2014.0,technology,"Computer Software: Programming, Data Processing",NYSE
TRV,"The Travelers Companies, Inc.",$32.4B,,finance,Property-Casualty Insurers,NYSE
VAM,The Vivaldi Opportunities Fund,$77.06M,2018.0,,,NYSE
TMO,Thermo Fisher Scientific Inc,$94.46B,,capital_goods,Industrial Machinery/Components,NYSE
THR,"Thermon Group Holdings, Inc.",$723.29M,2011.0,energy,Industrial Machinery/Components,NYSE
TPRE,Third Point Reinsurance Ltd.,$974.66M,2013.0,finance,Property-Casualty Insurers,NYSE
TSLF,THL Credit Senior Loan Fund,$114.99M,2013.0,,,NYSE
TCRW,"THL Credit, Inc.",,2018.0,,,NYSE
TCRZ,"THL Credit, Inc.",,2015.0,,,NYSE
TRI,Thomson Reuters Corp,$25.43B,,consumer_services,Publishing,NYSE
THO,"Thor Industries, Inc.",$3.39B,,consumer_non_durables,Homebuilding,NYSE
TDW,Tidewater Inc.,$795.16M,2017.0,consumer_services,Marine Transportation,NYSE
TDW.WS.A,Tidewater Inc.,,,,,NYSE
TDW.WS.B,Tidewater Inc.,,,,,NYSE
TIER,"TIER REIT, Inc.",$1.14B,,consumer_services,Real Estate Investment Trusts,NYSE
TIF,Tiffany & Co.,$10.24B,1987.0,consumer_services,Consumer Specialties,NYSE
TLYS,"Tilly&#39;s, Inc.",$348.75M,2012.0,consumer_services,Clothing/Shoe/Accessory Stores,NYSE
TSU,TIM Participacoes S.A.,$7.93B,,public_utilities,Telecommunications Equipment,NYSE
TKR,Timken Company (The),$3.22B,,capital_goods,Metal Fabrications,NYSE
TMST,TimkenSteel Corporation,$485.97M,2014.0,basic_industries,Steel/Iron Ore,NYSE
TWI,"Titan International, Inc.",$338.53M,,basic_industries,Steel/Iron Ore,NYSE
TJX,"TJX Companies, Inc. (The)",$117.64B,,consumer_services,Clothing/Shoe/Accessory Stores,NYSE
TOL,"Toll Brothers, Inc.",$5.2B,,capital_goods,Homebuilding,NYSE
TR,"Tootsie Roll Industries, Inc.",$1.28B,,consumer_non_durables,Specialty Foods,NYSE
BLD,TopBuild Corp.,$1.66B,2015.0,basic_industries,Engineering & Construction,NYSE
TMK,Torchmark Corporation,$9.06B,,finance,Life Insurance,NYSE
TMK^C,Torchmark Corporation,,,,,NYSE
TTC,Toro Company (The),$6.22B,,capital_goods,Tools/Hardware,NYSE
TD,Toronto Dominion Bank (The),$97.79B,,finance,Commercial Banks,NYSE
NDP,"Tortoise Energy Independence Fund, Inc.",$131.11M,2012.0,,,NYSE
TYG,Tortoise Energy Infrastructure Corporation,$1.32B,2004.0,,,NYSE
NTG,"Tortoise Midstream Energy Fund, Inc.",$677.86M,2010.0,,,NYSE
TTP,"Tortoise Pipeline & Energy Fund, Inc.",$150.44M,2011.0,,,NYSE
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",$128.56M,2009.0,,,NYSE
TOT,Total S.A.,$139.68B,,energy,Oil & Gas Production,NYSE
TSS,"Total System Services, Inc.",$15.76B,,miscellaneous,Business Services,NYSE
TOWR,"Tower International, Inc.",$581.93M,2010.0,capital_goods,Auto Parts:O.E.M.,NYSE
TSQ,"Townsquare Media, Inc.",$111.78M,2014.0,consumer_services,Broadcasting,NYSE
TM,Toyota Motor Corp Ltd Ord,$181.84B,,capital_goods,Auto Manufacturing,NYSE
TPGH,TPG Pace Holdings Corp.,$566.44M,2017.0,finance,Business Services,NYSE
TPGH.U,TPG Pace Holdings Corp.,,2017.0,,,NYSE
TPGH.WS,TPG Pace Holdings Corp.,,,,,NYSE
TRTX,"TPG RE Finance Trust, Inc.",$1.31B,2017.0,consumer_services,Real Estate Investment Trusts,NYSE
TSLX,"TPG Specialty Lending, Inc.",$1.27B,2014.0,,,NYSE
TAC,TransAlta Corporation,$1.38B,,public_utilities,Electric Utilities: Central,NYSE
TRP,TransCanada Corporation,$37.84B,,public_utilities,Natural Gas Distribution,NYSE
TCI,"Transcontinental Realty Investors, Inc.",$287.51M,,consumer_services,Real Estate Investment Trusts,NYSE
TDG,Transdigm Group Incorporated,$18.39B,2006.0,capital_goods,Military/Government/Technical,NYSE
TLP,TransMontaigne Partners L.P.,$670.1M,2005.0,energy,Natural Gas Distribution,NYSE
RIG,Transocean Ltd.,$5.15B,,energy,Oil & Gas Production,NYSE
TGS,Transportadora De Gas Sa Ord B,$2.54B,,public_utilities,Natural Gas Distribution,NYSE
TRU,TransUnion,$10.69B,2015.0,finance,Finance: Consumer Services,NYSE
TVPT,Travelport Worldwide Limited,$1.97B,2014.0,consumer_services,Transportation Services,NYSE
TREC,Trecora Resources,$204.71M,,energy,Integrated oil Companies,NYSE
TG,Tredegar Corporation,$557.03M,,capital_goods,Metal Fabrications,NYSE
THS,"Treehouse Foods, Inc.",$3.29B,,consumer_non_durables,Packaged Foods,NYSE
TREX,"Trex Company, Inc.",$3.92B,,basic_industries,Forest Products,NYSE
TY,Tri Continental Corporation,$1.35B,,,,NYSE
TY^,Tri Continental Corporation,,,consumer_services,Miscellaneous,NYSE
TPH,"TRI Pointe Group, Inc.",$1.78B,2013.0,capital_goods,Homebuilding,NYSE
TRCO,Tribune Media Company,$4.02B,2014.0,consumer_services,Broadcasting,NYSE
TNET,"TriNet Group, Inc.",$3.12B,2014.0,miscellaneous,Business Services,NYSE
TRN,"Trinity Industries, Inc.",$3.16B,,capital_goods,Railroads,NYSE
TSE,Trinseo S.A.,$2.08B,2014.0,basic_industries,Major Chemicals,NYSE
TPVG,TriplePoint Venture Growth BDC Corp.,$303.4M,2014.0,,,NYSE
TPVY,TriplePoint Venture Growth BDC Corp.,,2017.0,,,NYSE
GTS,Triple-S Management Corporation,$424.78M,2007.0,finance,Accident &Health Insurance,NYSE
TRTN,Triton International Limited,$2.85B,2016.0,technology,Diversified Commercial Services,NYSE
TGI,"Triumph Group, Inc.",$674.27M,1996.0,capital_goods,Aerospace,NYSE
TROX,Tronox Limited,$1.1B,,basic_industries,Major Chemicals,NYSE
TBI,"TrueBlue, Inc.",$962.33M,,technology,Professional Services,NYSE
TNP,Tsakos Energy Navigation Ltd,$282.97M,2002.0,transportation,Marine Transportation,NYSE
TNP^B,Tsakos Energy Navigation Ltd,,,,,NYSE
TNP^C,Tsakos Energy Navigation Ltd,,,,,NYSE
TNP^D,Tsakos Energy Navigation Ltd,,,,,NYSE
TNP^E,Tsakos Energy Navigation Ltd,,,,,NYSE
TNP^F,Tsakos Energy Navigation Ltd,,,,,NYSE
TUP,Tupperware Brands Corporation,$1.84B,,consumer_non_durables,Plastic Products,NYSE
TKC,Turkcell Iletisim Hizmetleri AS,$5.54B,,public_utilities,Telecommunications Equipment,NYSE
TPB,"Turning Point Brands, Inc.",$628.12M,2016.0,consumer_non_durables,Tobacco,NYSE
TRQ,Turquoise Hill Resources Ltd.,$3.2B,,basic_industries,Precious Metals,NYSE
TPC,Tutor Perini Corporation,$878.96M,,basic_industries,General Bldg Contractors - Nonresidential Bldgs,NYSE
TWLO,Twilio Inc.,$10B,2016.0,technology,Computer Software: Prepackaged Software,NYSE
TWTR,"Twitter, Inc.",$24.72B,2013.0,technology,"Computer Software: Programming, Data Processing",NYSE
TWO,Two Harbors Investments Corp,$3.49B,,consumer_services,Real Estate Investment Trusts,NYSE
TWO^A,Two Harbors Investments Corp,,,,,NYSE
TWO^B,Two Harbors Investments Corp,,,,,NYSE
TWO^C,Two Harbors Investments Corp,,,,,NYSE
TWO^D,Two Harbors Investments Corp,,,,,NYSE
TWO^E,Two Harbors Investments Corp,,,,,NYSE
TYL,"Tyler Technologies, Inc.",$7.19B,,technology,Computer Software: Prepackaged Software,NYSE
TSN,"Tyson Foods, Inc.",$21.39B,,consumer_non_durables,Meat/Poultry/Fish,NYSE
USB,U.S. Bancorp,$79.37B,,finance,Major Banks,NYSE
USB^A,U.S. Bancorp,,,finance,Major Banks,NYSE
USB^H,U.S. Bancorp,,,,,NYSE
USB^M,U.S. Bancorp,,,,,NYSE
USB^O,U.S. Bancorp,,,,,NYSE
USB^P,U.S. Bancorp,,,,,NYSE
USPH,"U.S. Physical Therapy, Inc.",$1.36B,1992.0,health_care,Medical/Nursing Services,NYSE
SLCA,"U.S. Silica Holdings, Inc.",$1.03B,2012.0,basic_industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
USX,"U.S. Xpress Enterprises, Inc.",$336.15M,2018.0,transportation,Trucking Freight/Courier Services,NYSE
UBS,UBS AG,$50.46B,2014.0,finance,Major Banks,NYSE
UDR,"UDR, Inc.",$11.37B,,consumer_services,Real Estate Investment Trusts,NYSE
UGI,UGI Corporation,$9.51B,,public_utilities,Natural Gas Distribution,NYSE
UGP,Ultrapar Participacoes S.A.,$7.68B,,public_utilities,Oil/Gas Transmission,NYSE
UMH,"UMH Properties, Inc.",$471.2M,,consumer_services,Real Estate Investment Trusts,NYSE
UMH^B,"UMH Properties, Inc.",,,,,NYSE
UMH^C,"UMH Properties, Inc.",,,,,NYSE
UMH^D,"UMH Properties, Inc.",,,,,NYSE
UA,"Under Armour, Inc.",$7.97B,2016.0,consumer_non_durables,Apparel,NYSE
UAA,"Under Armour, Inc.",$8.79B,,consumer_non_durables,Apparel,NYSE
UFI,"Unifi, Inc.",$379.97M,,consumer_non_durables,Textiles,NYSE
UNF,Unifirst Corporation,$2.64B,,consumer_services,Other Consumer Services,NYSE
UN,Unilever NV,$140.73B,,basic_industries,Package Goods/Cosmetics,NYSE
UL,Unilever PLC,$138.88B,,basic_industries,Package Goods/Cosmetics,NYSE
LTN,Union Acquisition Corp.,$144.59M,2018.0,finance,Business Services,NYSE
LTN.U,Union Acquisition Corp.,,2018.0,,,NYSE
LTN.WS,Union Acquisition Corp.,,,,,NYSE
LTN~,Union Acquisition Corp.,,,,,NYSE
UNP,Union Pacific Corporation,$111.97B,,transportation,Railroads,NYSE
UIS,Unisys Corporation,$666.38M,,technology,EDP Services,NYSE
UNT,Unit Corporation,$934.66M,,energy,Oil & Gas Production,NYSE
UMC,United Microelectronics Corporation,$4.32B,,technology,Semiconductors,NYSE
UNFI,"United Natural Foods, Inc.",$791.24M,1996.0,consumer_non_durables,Food Distributors,NYSE
UPS,"United Parcel Service, Inc.",$83.34B,1999.0,transportation,Trucking Freight/Courier Services,NYSE
URI,"United Rentals, Inc.",$9.53B,1997.0,technology,Diversified Commercial Services,NYSE
USM,United States Cellular Corporation,$4.93B,1988.0,public_utilities,Telecommunications Equipment,NYSE
UZA,United States Cellular Corporation,,,public_utilities,Telecommunications Equipment,NYSE
